id,value,p(s),frequency
863,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),2.4937655860349126e-06,1
864,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),5.735660847880299e-05,23
865,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHEAST),2.4937655860349126e-06,1
866,Held(PLAYER;SOUP)+Held(PARTNER;SOUP)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),4.987531172069825e-06,2
867,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;FINISHED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),4.987531172069825e-06,2
868,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(WEST),1.4962593516209477e-05,6
869,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),3.99002493765586e-05,16
870,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),2.4937655860349126e-06,1
871,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),4.2394014962593516e-05,17
872,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;BOTTOM)+Action2Nearest(POT0;LEFT)+Direction(SOUTHWEST),2.4937655860349126e-06,1
873,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),4.987531172069825e-06,2
874,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),2.4937655860349126e-06,1
875,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),2.4937655860349126e-06,1
876,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),0.00011221945137157108,45
877,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),4.987531172069826e-05,20
878,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTH),1.4962593516209477e-05,6
879,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),3.491271820448878e-05,14
880,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTH),1.2468827930174564e-05,5
881,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),0.00026184538653366583,105
882,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),2.4937655860349126e-06,1
883,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHEAST),2.4937655860349126e-06,1
884,Held(PLAYER;SOUP)+Held(PARTNER;SOUP)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),4.987531172069825e-06,2
885,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;FINISHED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),2.4937655860349126e-06,1
886,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),7.98004987531172e-05,32
887,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;INTERACT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),1.2468827930174564e-05,5
888,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),7.481296758104738e-06,3
889,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),4.7381546134663344e-05,19
890,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTH),4.987531172069825e-06,2
891,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTH),2.4937655860349126e-06,1
892,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),1.4962593516209477e-05,6
893,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),2.743142144638404e-05,11
894,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),4.987531172069825e-06,2
895,Held(PLAYER;ONION)+Held(PARTNER;SOUP)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),4.987531172069825e-06,2
896,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),9.97506234413965e-06,4
897,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTH),7.73067331670823e-05,31
898,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHEAST),2.4937655860349126e-06,1
899,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),2.4937655860349126e-06,1
900,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),3.740648379052369e-05,15
901,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),4.488778054862843e-05,18
902,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;INTERACT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),1.2468827930174564e-05,5
903,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),2.2443890274314215e-05,9
904,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),9.97506234413965e-06,4
905,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;FINISHED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;INTERACT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),4.987531172069825e-06,2
906,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),3.740648379052369e-05,15
907,Held(PLAYER;ONION)+Held(PARTNER;SOUP)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(NORTHEAST),7.481296758104738e-06,3
908,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),7.481296758104738e-06,3
909,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(EAST),2.4937655860349126e-06,1
910,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),7.481296758104738e-06,3
911,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),1.2468827930174564e-05,5
912,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;INTERACT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),9.97506234413965e-06,4
913,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),1.99501246882793e-05,8
914,Held(PLAYER;ONION)+Held(PARTNER;SOUP)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;INTERACT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),2.4937655860349126e-06,1
915,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),2.493765586034913e-05,10
916,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),4.987531172069825e-06,2
917,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTH),4.987531172069825e-06,2
918,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTH),2.4937655860349126e-06,1
919,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTH),4.987531172069825e-06,2
920,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),9.97506234413965e-06,4
921,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;PREPARING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),1.99501246882793e-05,8
922,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),2.4937655860349126e-06,1
923,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;COOKING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;BOTTOM)+Action2Nearest(POT0;LEFT)+Direction(SOUTHWEST),7.481296758104738e-06,3
924,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;LEFT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTH),2.4937655860349126e-06,1
925,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),2.4937655860349126e-06,1
926,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHEAST),2.4937655860349126e-06,1
927,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHWEST),2.4937655860349126e-06,1
928,Held(PLAYER;NOTHING)+Held(PARTNER;NOTHING)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),4.987531172069825e-06,2
929,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;FINISHED)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),2.4937655860349126e-06,1
930,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;TOP)+Direction(SOUTHEAST),7.481296758104738e-06,3
931,Held(PLAYER;ONION)+Held(PARTNER;DISH)+PotState(POT0;PREPARING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTHEAST),2.4937655860349126e-06,1
932,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;LEFT)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHEAST),2.4937655860349126e-06,1
933,Held(PLAYER;SOUP)+Held(PARTNER;NOTHING)+PotState(POT0;NOT_STARTED)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;RIGHT)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;INTERACT)+Direction(SOUTHWEST),1.2468827930174564e-05,5
934,Held(PLAYER;ONION)+Held(PARTNER;NOTHING)+PotState(POT0;PREPARING)+Action2Nearest(ONION;INTERACT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;TOP)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),5.9850374064837907e-05,24
935,Held(PLAYER;NOTHING)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;INTERACT)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(EAST),2.4937655860349126e-06,1
936,Held(PLAYER;SOUP)+Held(PARTNER;DISH)+PotState(POT0;COOKING)+Action2Nearest(ONION;LEFT)+Action2Nearest(TOMATO;STAY)+Action2Nearest(SOUP;STAY)+Action2Nearest(DISH;BOTTOM)+Action2Nearest(SERVICE;RIGHT)+Action2Nearest(POT0;RIGHT)+Direction(SOUTH),4.987531172069825e-06,2
